City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
289,darley,-37.6377,144.4263,5.75,87,96,0.89,AU,1683389655
290,dannenberg,53.0967,11.09,9.52,85,100,3.75,DE,1683389655
291,geraldton,-28.7667,114.6,17.23,82,100,7.72,AU,1683389655
292,marshall,34.3834,-86.3333,22.99,68,0,3.09,US,1683389656
293,nema,57.5067,50.5011,4.25,81,99,1.91,RU,1683389656
294,ciudad lazaro cardenas,17.9583,-102.2,30.71,54,6,1.62,MX,1683389656
295,masaka,-0.3338,31.7341,19.67,85,28,2.69,UG,1683389656
296,berezovyy,51.6667,135.7,3.91,82,35,1.3,RU,1683389657
297,cidreira,-30.1811,-50.2056,23.5,83,100,3.86,BR,1683389657
298,prince rupert,54.3161,-130.3201,7.61,84,100,0.48,CA,1683389395
299,luderitz,-26.6481,15.1594,15.57,81,0,6.05,NA,1683389657
300,pineville,31.3224,-92.4343,24.57,75,40,3.6,US,1683389657
301,howrah,22.5892,88.3103,31.0,79,20,4.12,IN,1683389508
302,pijijiapan,15.7011,-93.23,35.29,42,86,3.31,MX,1683389658
303,loch garman,52.3342,-6.4575,16.23,77,47,4.47,IE,1683389658
304,pandan,14.0453,124.1694,26.35,89,26,2.24,PH,1683389658
305,nova xavantina,-14.6667,-52.35,31.51,46,25,2.46,BR,1683389658
306,dongola,19.1667,30.4833,37.16,9,19,8.16,SD,1683389658
307,saladas,-28.2538,-58.6259,17.91,91,100,2.74,AR,1683389659
308,arkalyk,50.2486,66.9114,18.58,30,0,4.31,KZ,1683389659
309,kapuskasing,49.4169,-82.4331,15.96,48,29,2.29,CA,1683389552
310,utrik,11.2278,169.8474,27.16,78,8,7.8,MH,1683389659
311,lompoc,34.6391,-120.4579,14.41,83,75,4.47,US,1683389660
312,pisco,-13.7,-76.2167,22.03,78,100,1.54,PE,1683389494
313,kursk,51.7303,36.1939,8.19,39,0,4.02,RU,1683389660
314,markovo,57.3206,107.0881,0.96,95,98,2.38,RU,1683389660
315,arkhangel'sk,64.5401,40.5433,1.05,65,100,3.11,RU,1683389445
316,tahe,52.3333,124.7333,3.89,45,46,1.48,CN,1683389660
317,kupang,-10.1667,123.5833,26.11,83,93,4.5,ID,1683389661
318,gao,16.6362,1.637,40.9,12,59,1.28,ML,1683389661
319,itanhem,-17.1664,-40.33,26.27,60,97,1.8,BR,1683389661
320,clorinda,-25.2848,-57.7185,20.09,88,100,1.32,AR,1683389416
321,bloemfontein,-29.1211,26.214,16.71,82,75,3.09,ZA,1683389550
322,darnah,32.767,22.6367,18.58,71,0,8.7,LY,1683389662
323,adrar,20.5022,-10.0711,35.69,12,100,6.85,MR,1683389662
324,aluksne,57.4167,27.05,7.22,39,99,2.71,LV,1683389662
325,vorgashor,67.5833,63.95,-9.76,94,77,3.26,RU,1683389663
326,vernon,50.2581,-119.2691,13.12,83,100,2.68,CA,1683389663
327,road town,18.4167,-64.6167,31.02,66,20,6.1,VG,1683389505
328,kingston,17.997,-76.7936,32.36,67,20,3.6,JM,1683389364
329,bertioga,-23.8544,-46.1386,27.77,62,70,2.11,BR,1683389664
330,kitale,1.0157,35.0062,16.17,84,14,1.56,KE,1683389664
331,rabo de peixe,37.8,-25.5833,17.73,94,40,5.66,PT,1683389664
332,saint-pierre,-21.3393,55.4781,24.82,83,75,7.72,RE,1683389664
333,soderhamn,61.3037,17.0592,12.75,47,98,3.91,SE,1683389665
334,kulp,38.4972,41.0122,20.72,45,89,2.23,TR,1683389665
335,karpinsk,59.7654,60.0085,12.93,52,100,2.92,RU,1683389665
336,vadso,70.0744,29.7487,6.49,65,79,3.09,NO,1683389665
337,el porvenir,13.7617,-87.3458,29.63,18,99,2.76,HN,1683389666
338,shingu,33.7333,135.9833,19.59,96,100,3.72,JP,1683389666
339,alaghsas,17.0187,8.0168,39.87,6,1,5.62,NE,1683389666
340,berdigestyakh,62.0989,126.6992,1.91,100,100,4.17,RU,1683389666
341,egilsstadir,65.2653,-14.3948,12.26,72,92,3.65,IS,1683389666
342,rio grande,-32.035,-52.0986,21.06,91,100,5.04,BR,1683389667
343,essaouira,31.5125,-9.77,20.49,65,0,11.23,MA,1683389667
344,punta arenas,-53.15,-70.9167,8.06,71,20,9.77,CL,1683389668
345,roswell,34.0232,-84.3616,22.44,69,100,3.6,US,1683389651
346,olinda,-8.0089,-34.8553,29.85,62,40,4.63,BR,1683389668
347,bridgewater,44.3835,-64.5155,20.62,36,26,5.81,CA,1683389624
348,undurkhaan,47.3194,110.6556,5.98,27,0,1.23,MN,1683389669
349,sorong,-0.8833,131.25,27.13,85,96,2.29,ID,1683389669
350,takhatgarh,25.3333,73.0,34.14,25,61,2.62,IN,1683389669
351,katabu,-4.9333,122.5167,24.59,93,79,1.02,ID,1683389669
352,kassala,15.451,36.4,39.17,10,2,4.33,SD,1683389477
353,progreso,21.2833,-89.6667,33.06,48,94,3.53,MX,1683389671
354,taltal,-25.4,-70.4833,18.51,64,3,3.1,CL,1683389671
355,hanwella ihala,6.9012,80.0852,27.98,93,100,1.14,LK,1683389671
356,nagqu,31.5,92.0,-1.64,47,5,2.8,CN,1683389673
357,tazacorte,28.629,-17.9293,23.97,72,20,8.75,ES,1683389673
358,ketchikan,55.3422,-131.6461,8.26,87,100,2.06,US,1683389673
359,balykshi,47.0667,51.8667,20.0,30,0,4.0,KZ,1683389673
360,amurzet,47.6967,131.0981,8.86,37,9,2.57,RU,1683389673
361,kodiak,57.79,-152.4072,3.73,87,100,1.54,US,1683389425
362,callao,-12.0667,-77.15,24.16,69,100,5.66,PE,1683389674
363,ngaoundere,7.3167,13.5833,23.2,71,88,1.43,CM,1683389674
364,newnham,-41.3833,147.1333,4.26,86,92,4.12,AU,1683389674
365,ancud,-41.8697,-73.8203,13.11,80,16,2.5,CL,1683389674
366,qoryooley,1.7878,44.53,26.64,80,17,6.17,SO,1683389674
367,bandar-e anzali,37.4727,49.4622,18.06,80,3,2.07,IR,1683389675
368,eagan,44.8041,-93.1669,16.57,88,100,6.17,US,1683389675
369,richards bay,-28.783,32.0377,23.81,77,6,5.99,ZA,1683389675
370,coyula,20.6333,-103.2,26.1,19,0,1.54,MX,1683389675
371,pancas,-19.225,-40.8514,29.93,43,4,1.94,BR,1683389675
372,kerikeri,-35.2268,173.9474,16.95,93,100,3.17,NZ,1683389675
373,mariental,-24.6333,17.9667,26.4,25,98,4.14,NA,1683389676
374,port-gentil,-0.7193,8.7815,29.98,74,20,2.06,GA,1683389656
375,tofol,5.3248,163.0078,28.27,80,36,6.32,FM,1683389676
376,saint-philippe,-21.3585,55.7679,24.77,85,42,4.24,RE,1683389676
377,chatillon-sur-seine,47.8585,4.5738,19.84,67,100,2.0,FR,1683389676
378,talara,-4.5772,-81.2719,32.42,55,0,4.12,PE,1683389676
379,san patricio,28.017,-97.5169,29.92,66,58,7.99,US,1683389676
380,gaiman,-43.2897,-65.4929,22.08,27,47,5.72,AR,1683389676
381,reyes,-14.3167,-67.3833,24.1,90,99,1.41,BO,1683389677
382,lodwar,3.1191,35.5973,32.48,36,19,4.49,KE,1683389677
383,vila do maio,15.1333,-23.2167,27.44,79,49,8.73,CV,1683389677
384,hadibu,12.65,54.0333,29.41,73,97,1.66,YE,1683389677
385,crescent city,41.756,-124.2018,11.05,90,100,2.06,US,1683389677
386,qaisumah,28.3112,46.1273,32.91,9,0,4.71,SA,1683389677
387,kizner,56.2749,51.508,5.9,89,100,3.68,RU,1683389677
388,cole harbour,44.6724,-63.4751,16.01,45,57,4.95,CA,1683389678
389,mana,5.6592,-53.7767,29.42,66,69,4.17,GF,1683389678
390,myrzakent,40.6667,68.5333,15.08,61,100,2.48,KZ,1683389678
391,viedma,-40.8135,-62.9967,22.91,22,0,7.4,AR,1683389678
392,shohimardon,39.9839,71.8028,10.43,71,100,0.96,UZ,1683389678
393,la passe,45.5549,-0.8967,26.13,80,100,4.54,FR,1683389678
394,aral,40.5156,81.2636,11.19,20,23,3.29,CN,1683389679
395,bathsheba,13.2167,-59.5167,31.34,62,20,7.2,BB,1683389679
396,selfoss,63.9331,-20.9971,12.8,57,59,1.66,IS,1683389679
397,rawai,7.7797,98.3253,30.06,77,88,5.83,TH,1683389679
398,chekmagush,55.1319,54.6556,12.58,69,34,7.63,RU,1683389679
399,semey,50.4111,80.2275,16.76,39,2,3.4,KZ,1683389679
400,taoyuan city,24.9937,121.297,26.09,88,75,4.47,TW,1683389679
401,hotan,37.0997,79.9269,14.43,19,100,4.35,CN,1683389680
402,zhoucheng,35.9122,116.3117,15.3,32,100,4.42,CN,1683389680
403,namibe,-15.1961,12.1522,23.46,78,11,5.22,AO,1683389680
404,cruzeiro do sul,-29.5128,-51.9853,26.9,71,98,2.18,BR,1683389680
405,jiexiu,37.0244,111.9125,8.67,81,71,1.9,CN,1683389631
406,kindu,-2.95,25.95,24.02,89,98,0.78,CD,1683389680
407,skovorodino,53.9833,123.9167,4.14,63,6,1.32,RU,1683389680
408,nieuw amsterdam,5.8833,-55.0833,31.68,70,40,5.14,SR,1683389681
409,babayevo,59.3936,35.9371,2.87,53,100,3.67,RU,1683389681
410,qingdao,36.0986,120.3719,14.19,67,100,4.29,CN,1683389681
411,north bend,43.4065,-124.2243,12.91,81,20,5.14,US,1683389681
412,neyshabur,36.2133,58.7958,17.8,24,1,3.26,IR,1683389681
413,touros,-5.1989,-35.4608,29.92,64,42,6.99,BR,1683389681
414,carutapera,-1.195,-46.02,30.85,63,69,3.97,BR,1683389682
415,port saint john's,-31.6229,29.5448,20.85,83,96,5.03,ZA,1683389682
416,san angelo,31.4638,-100.437,30.33,56,75,6.17,US,1683389438
417,nadi,-17.8,177.4167,23.0,88,75,1.03,FJ,1683389682
418,kirkwall,58.9848,-2.9587,9.03,93,75,10.29,GB,1683389682
419,sussex,41.1834,-74.6663,20.29,47,0,4.47,US,1683389682
420,goure,13.9835,10.2704,40.95,6,86,6.73,NE,1683389682
421,soroti,1.7146,33.6111,22.94,74,61,1.89,UG,1683389683
422,constitucion,-35.3333,-72.4167,16.73,60,0,1.64,CL,1683389683
423,yelizovo,53.1873,158.3805,-0.92,100,75,0.0,RU,1683389683
424,margate,51.3813,1.3862,14.93,83,100,4.02,GB,1683389683
425,rabaul,-4.1967,152.1721,26.84,83,95,4.33,PG,1683389683
426,parauapebas,-6.0675,-49.9022,30.99,74,75,2.57,BR,1683389683
427,altay,47.8667,88.1167,7.14,51,100,1.12,CN,1683389683
428,palembang,-2.9167,104.7458,27.05,94,20,1.03,ID,1683389650
429,nunkini,20.3333,-90.1833,35.33,28,99,4.01,MX,1683389684
430,port douglas,-16.4833,145.4667,23.76,88,68,3.96,AU,1683389684
431,kilju,40.9642,129.3278,9.1,56,18,2.72,KP,1683389684
432,harrisburg,40.2737,-76.8844,20.06,47,0,3.6,US,1683389684
433,buka,40.8108,69.1986,14.04,63,73,1.18,UZ,1683389684
434,calvinia,-31.4707,19.776,14.85,39,1,3.25,ZA,1683389685
435,st anne,49.715,-2.2042,15.25,94,75,3.6,GG,1683389685
436,bodaybo,57.8506,114.1933,4.13,98,100,2.81,RU,1683389685
437,boksitogorsk,59.474,33.8485,3.67,51,99,3.72,RU,1683389685
438,diego de almagro,-26.3667,-70.05,21.23,18,5,2.65,CL,1683389685
439,'ain el hadjar,34.7585,0.1453,21.6,32,100,8.09,DZ,1683389686
440,gannan,47.9147,123.5031,11.8,24,82,2.64,CN,1683389686
441,grenaa,56.4158,10.8783,11.12,64,100,8.62,DK,1683389686
442,saint-felicien,48.6501,-72.4491,19.34,38,27,5.09,CA,1683389517
443,huarmey,-10.0681,-78.1522,24.58,76,72,3.72,PE,1683389686
444,oulmes,33.4258,-6.0014,21.68,30,0,6.96,MA,1683389686
445,kuchaiburi,22.2667,86.1667,31.81,34,78,2.61,IN,1683389687
446,abepura,-2.6333,140.5833,26.45,83,20,1.03,ID,1683389687
447,iwanai,42.9744,140.5089,4.9,82,100,2.09,JP,1683389687
448,camarinas,43.1311,-9.1817,20.66,88,14,4.51,ES,1683389687
449,zykovo,55.9519,93.1461,6.41,93,96,0.17,RU,1683389687
450,aldama,22.9167,-98.0667,29.72,56,10,4.8,MX,1683389688
451,daru,-9.0763,143.2092,25.94,90,99,4.92,PG,1683389688
452,muriti,-1.9833,32.9167,23.46,68,40,3.08,TZ,1683389688
453,northam,51.0333,-4.2167,14.23,90,96,3.69,GB,1683389688
454,batroun,34.2553,35.6581,20.34,82,0,5.27,LB,1683389688
455,kashgar,39.4547,75.9797,12.77,32,95,2.61,CN,1683389688
456,kotma,23.2,81.9667,29.33,29,4,3.02,IN,1683389096
457,castillos,-34.1667,-53.8333,19.17,97,100,4.31,UY,1683389688
458,alice springs,-23.7,133.8833,11.75,58,100,5.22,AU,1683389689
459,brak,27.5496,14.2714,31.04,11,0,0.33,LY,1683389689
460,byron bay,-28.65,153.6167,17.06,78,83,3.63,AU,1683389689
461,dunedin,-45.8742,170.5036,12.67,99,0,4.02,NZ,1683389607
462,carolina beach,34.0352,-77.8936,26.16,56,35,2.65,US,1683389689
463,nadym,65.5333,72.5167,-0.97,88,100,4.04,RU,1683389689
464,hasaki,35.7333,140.8333,21.79,73,95,12.67,JP,1683389689
465,villa ojo de agua,-29.5,-63.6938,18.26,58,0,3.1,AR,1683389689
466,yeppoon,-23.1333,150.7333,17.88,71,98,3.41,AU,1683389690
467,anjozorobe,-18.4,47.8667,16.62,86,52,1.97,MG,1683389690
468,tura,25.5198,90.2201,24.5,52,1,2.16,IN,1683389690
469,papao,-17.75,-149.55,24.82,81,96,9.13,PF,1683389690
470,novodvinsk,64.4165,40.8122,0.91,64,100,3.5,RU,1683389690
471,hirara,24.8,125.2833,25.47,92,99,8.38,JP,1683389691
472,surskoye,54.4821,46.7214,6.45,60,67,3.29,RU,1683389691
473,ridder,50.355,83.5133,6.67,82,35,1.18,KZ,1683389691
474,baotou,40.6522,109.8222,11.78,40,100,1.41,CN,1683389413
475,port augusta,-32.5,137.7667,10.6,64,30,3.66,AU,1683389691
476,wuxue,29.8506,115.5525,16.44,95,100,1.85,CN,1683389691
477,barano d'ischia,40.718,13.9309,20.71,82,57,1.79,IT,1683389692
478,bamboo flat,11.7,92.7167,29.58,71,98,1.69,IN,1683389692
479,pleiku,13.9833,108.0,24.74,66,98,0.95,VN,1683389692
480,magadi,12.9667,77.2333,21.86,86,100,4.23,IN,1683389692
481,queenstown,-31.8976,26.8753,18.05,52,98,3.62,ZA,1683389693
482,ussel,45.55,2.3167,22.91,37,98,2.18,FR,1683389693
483,mammoth lakes,37.6485,-118.9721,3.4,51,40,5.14,US,1683389693
484,el colomo,19.05,-104.25,27.99,50,0,2.44,MX,1683389693
485,porto novo,6.4965,2.6036,30.78,60,42,4.58,BJ,1683389693
486,saint-georges,12.0564,-61.7485,27.71,70,39,7.7,GD,1683389693
487,sumbe,-11.2061,13.8437,27.87,77,13,2.8,AO,1683389693
488,broken hill,-31.95,141.4333,7.95,66,7,6.37,AU,1683389564
489,hastings,50.8552,0.5729,13.88,44,100,5.57,GB,1683389694
490,dhidhdhoo,6.8833,73.1,28.55,73,100,6.26,MV,1683389694
491,visby,57.6409,18.296,7.25,49,0,4.12,SE,1683389694
492,qulsary,46.9531,54.0198,21.93,16,100,2.71,KZ,1683389694
493,zhangjiakou,40.81,114.8794,12.83,26,100,2.95,CN,1683389694
494,fenoarivo be,-18.4333,46.5667,19.32,62,31,0.24,MG,1683389694
495,tommot,58.9564,126.2925,0.02,92,87,1.53,RU,1683389534
496,pyapon,16.2833,95.6833,30.03,67,6,6.02,MM,1683389695
497,aripuana,-9.1667,-60.6333,25.81,92,98,1.35,BR,1683389695
498,irtyshsk,53.3333,75.4572,18.68,19,17,1.11,KZ,1683389695
499,nyurba,63.2842,118.3319,0.93,91,95,5.31,RU,1683389695
500,goundi,9.3627,17.366,38.99,16,99,0.68,TD,1683389697
501,coruripe,-10.1256,-36.1756,29.27,60,11,4.09,BR,1683389697
502,al khums,32.6486,14.2619,21.01,65,1,6.41,LY,1683389698
503,floresti,47.8933,28.3014,13.95,59,99,3.81,MD,1683389698
504,campo maior,-4.8278,-42.1686,32.94,46,37,2.72,BR,1683389699
505,sinabang,2.4803,96.3801,25.93,89,100,7.14,ID,1683389699
506,turkmenbasy,40.0222,52.9552,16.57,67,0,4.23,TM,1683389699
507,calingasta,-31.3308,-69.4078,15.15,31,34,0.68,AR,1683389699
508,bodo,67.28,14.405,8.3,39,0,2.06,NO,1683389699
509,sept-iles,50.2001,-66.3821,11.92,51,21,1.36,CA,1683389525
510,gremda,34.75,10.7833,22.61,54,51,5.26,TN,1683389699
511,namdrik,5.5994,168.1028,28.39,76,74,5.14,MH,1683389700
512,kamwenge,0.1866,30.4539,21.19,77,64,1.21,UG,1683389700
513,hami,42.8,93.45,10.23,50,2,4.47,CN,1683389408
514,yurgamysh,55.3714,64.4656,17.65,29,47,4.33,RU,1683389700
515,camalu,30.85,-116.0667,15.93,64,7,3.86,MX,1683389700
516,la oliva,28.6105,-13.9291,23.66,61,40,10.29,ES,1683389700
517,ruteng,-8.6136,120.4721,16.68,91,99,0.59,ID,1683389701
518,tazovsky,67.4667,78.7,-7.85,94,100,3.4,RU,1683389701
519,igarka,67.4667,86.5833,-8.24,91,53,2.91,RU,1683389701
520,vorkuta,67.5,64.0,-9.43,94,83,3.29,RU,1683389701
521,zogno,45.7919,9.6562,25.59,58,0,2.06,IT,1683389701
522,marquette,46.5333,-87.6335,10.43,88,100,2.24,US,1683389702
523,piti village,13.4626,144.6933,27.49,88,20,4.12,GU,1683389702
524,baker city,44.7749,-117.8344,8.11,80,100,2.06,US,1683389702
525,sarkand,45.41,79.9186,6.76,37,20,2.41,KZ,1683389703
526,kutum,14.2,24.6667,33.33,6,6,4.53,SD,1683389703
527,maputsoe,-28.8833,27.9,14.98,76,99,3.48,LS,1683389704
528,ugine,45.7508,6.4161,25.19,45,90,1.97,FR,1683389704
529,lucapa,-8.4192,20.7447,26.26,59,50,0.43,AO,1683389704
530,port alberni,49.2413,-124.8028,9.96,91,100,0.45,CA,1683389690
531,kashmar,35.2383,58.4656,21.98,17,0,2.06,IR,1683389705
532,ulsteinvik,62.3432,5.8487,14.5,49,96,0.89,NO,1683389705
533,katsuura,35.1333,140.3,20.69,79,94,13.16,JP,1683389705
534,great falls,47.5002,-111.3008,10.93,82,100,6.17,US,1683389706
535,stewartville,43.8555,-92.4885,17.76,87,100,6.69,US,1683389706
536,bechar,31.6167,-2.2167,35.47,6,100,10.28,DZ,1683389707
537,addiet canna,11.2667,37.4833,22.89,38,83,1.19,ET,1683389707
538,nova sintra,14.8667,-24.7167,19.92,80,6,11.75,CV,1683389707
539,praia da vitoria,38.7333,-27.0667,18.2,95,100,9.28,PT,1683389708
540,constantia,44.1833,28.65,17.38,68,25,7.35,RO,1683389708
541,pitimbu,-7.4706,-34.8086,30.33,63,12,5.21,BR,1683389709
542,kavieng,-2.5744,150.7967,27.27,82,95,2.97,PG,1683389709
543,acajutla,13.5928,-89.8275,32.03,53,37,3.57,SV,1683389709
544,sittwe,20.15,92.9,29.01,78,4,4.74,MM,1683389709
545,fukuecho,32.6881,128.8419,17.19,89,100,9.16,JP,1683389710
546,fuglafjordur,62.244,-6.814,8.26,96,99,6.62,FO,1683389710
547,harstad,68.799,16.5293,7.66,68,83,5.36,NO,1683389710
548,tres arroyos,-38.3739,-60.2798,14.23,68,87,2.21,AR,1683389712
549,isangel,-19.55,169.2667,25.09,86,6,2.28,VU,1683389712
550,milagros,12.2181,123.5095,27.69,78,8,0.67,PH,1683389379
551,belyy yar,53.6039,91.3903,9.94,43,0,1.0,RU,1683389712
552,urangan,-25.3,152.9,20.61,63,93,1.41,AU,1683389713
553,oranjemund,-28.55,16.4333,14.82,86,10,4.4,NA,1683389713
554,forster,-32.1667,152.5167,9.65,99,100,2.11,AU,1683389713
555,juticalpa,14.65,-86.2,35.08,44,76,3.02,HN,1683389714
556,chhor,25.5167,69.7667,35.0,32,70,9.11,PK,1683389714
557,grande prairie,55.1667,-118.8027,12.85,53,0,7.01,CA,1683389714
558,butembo,0.15,29.2833,16.21,93,74,1.29,CD,1683389715
559,yakoruda,42.0253,23.6842,13.76,60,72,2.18,BG,1683389715
560,athens,37.9795,23.7162,21.85,47,40,4.92,GR,1683389248
561,mulanje,-16.0316,35.5,18.11,84,0,1.85,MW,1683389716
562,zhangjiagang,31.865,120.5389,16.64,80,100,1.79,CN,1683389716
563,christchurch,-43.5333,172.6333,12.75,85,92,2.57,NZ,1683389702
564,al faw,29.9776,48.4741,33.0,28,0,4.29,IQ,1683389716
565,quellon,-43.1167,-73.6167,12.14,100,100,1.03,CL,1683389717
566,gummi,12.1436,5.1081,41.44,14,49,3.97,NG,1683389717
567,benjamin constant,-4.3831,-70.0311,25.07,88,100,2.06,BR,1683389717
568,rusape,-18.5278,32.1284,15.81,50,1,2.89,ZW,1683389717
569,batang,-6.4846,110.7083,26.68,84,87,1.99,ID,1683389349
570,wewak,-3.5534,143.6268,27.09,87,98,2.53,PG,1683389718
571,xilin hot,43.9667,116.0333,6.31,42,4,1.85,CN,1683389718
572,grand-lahou,5.1367,-5.0242,30.08,68,79,4.83,CI,1683389718
573,jilib,0.4883,42.7854,26.94,74,68,4.18,SO,1683389718
574,grand forks,47.9417,-97.4337,13.85,67,75,6.17,US,1683389349
575,pavlovsk,50.4578,40.1081,9.82,61,91,4.47,RU,1683389720
576,rice lake,45.5061,-91.7382,14.24,100,100,5.14,US,1683389720
577,vilyuysk,63.7553,121.6247,1.08,98,100,4.92,RU,1683389721
578,kirensk,57.7853,108.1119,1.76,91,86,2.98,RU,1683389722
579,necochea,-38.5473,-58.7368,16.75,74,87,4.73,AR,1683389722
580,joao pinheiro,-17.7425,-46.1725,29.84,35,0,1.82,BR,1683389722
581,aykhal,66.0,111.5,-6.67,93,100,5.96,RU,1683389723
582,rehoboth,-23.3167,17.0833,25.53,22,100,7.56,NA,1683389723
583,las trojes,14.0667,-85.9833,25.04,51,100,3.26,HN,1683389723
584,dali,25.7,100.1833,14.68,67,0,2.55,CN,1683389723
